[2023-11-08 18:19:00]: Path: save/1699447740/ is created
[2023-11-08 18:19:07]: Start train process.
[2023-11-08 20:12:20]: | epoch  32 |   800/ 3494 batches | rec loss 0.2892 | dis loss 0.1036 |
[2023-11-08 20:12:32]: | epoch  32 |  1000/ 3494 batches | rec loss 0.2894 | dis loss 0.1774 |
[2023-11-08 20:12:43]: | epoch  32 |  1200/ 3494 batches | rec loss 0.2277 | dis loss 0.0361 |
[2023-11-08 20:12:55]: | epoch  32 |  1400/ 3494 batches | rec loss 0.2566 | dis loss 0.1006 |
[2023-11-08 20:13:07]: | epoch  32 |  1600/ 3494 batches | rec loss 0.2646 | dis loss 0.1824 |
[2023-11-08 20:13:19]: | epoch  32 |  1800/ 3494 batches | rec loss 0.3119 | dis loss 0.1778 |
[2023-11-08 20:13:30]: | epoch  32 |  2000/ 3494 batches | rec loss 0.2256 | dis loss 0.1535 |
[2023-11-08 20:13:42]: | epoch  32 |  2200/ 3494 batches | rec loss 0.2162 | dis loss 0.1178 |
[2023-11-08 20:13:54]: | epoch  32 |  2400/ 3494 batches | rec loss 0.2573 | dis loss 0.0931 |
[2023-11-08 20:14:09]: | epoch  32 |  2600/ 3494 batches | rec loss 0.2530 | dis loss 0.2385 |
[2023-11-08 20:14:28]: | epoch  32 |  2800/ 3494 batches | rec loss 0.2959 | dis loss 0.1805 |
[2023-11-08 20:14:43]: | epoch  32 |  3000/ 3494 batches | rec loss 0.2905 | dis loss 0.2276 |
[2023-11-08 20:14:58]: | epoch  32 |  3200/ 3494 batches | rec loss 0.2460 | dis loss 0.2204 |
[2023-11-08 20:15:15]: | epoch  32 |  3400/ 3494 batches | rec loss 0.1889 | dis loss 0.1168 |
[2023-11-08 20:15:25]: | end of epoch  32 | time: 234.82s |
[2023-11-08 20:15:25]: | epoch  33 |     0/ 3494 batches | rec loss 0.2308 | dis loss 0.1858 |
[2023-11-08 20:15:41]: | epoch  33 |   200/ 3494 batches | rec loss 0.2489 | dis loss 0.1814 |
[2023-11-08 20:15:57]: | epoch  33 |   400/ 3494 batches | rec loss 0.2188 | dis loss 0.2389 |
[2023-11-08 20:16:13]: | epoch  33 |   600/ 3494 batches | rec loss 0.2439 | dis loss 0.2168 |
[2023-11-08 20:16:28]: | epoch  33 |   800/ 3494 batches | rec loss 0.2853 | dis loss 0.1111 |
[2023-11-08 20:16:43]: | epoch  33 |  1000/ 3494 batches | rec loss 0.2754 | dis loss 0.1541 |
[2023-11-08 20:16:58]: | epoch  33 |  1200/ 3494 batches | rec loss 0.2167 | dis loss 0.0417 |
[2023-11-08 20:17:13]: | epoch  33 |  1400/ 3494 batches | rec loss 0.2617 | dis loss 0.0881 |
[2023-11-08 20:17:28]: | epoch  33 |  1600/ 3494 batches | rec loss 0.2859 | dis loss 0.2110 |
[2023-11-08 20:17:43]: | epoch  33 |  1800/ 3494 batches | rec loss 0.2672 | dis loss 0.1794 |
[2023-11-08 20:17:58]: | epoch  33 |  2000/ 3494 batches | rec loss 0.2278 | dis loss 0.1310 |
[2023-11-08 20:18:12]: | epoch  33 |  2200/ 3494 batches | rec loss 0.2089 | dis loss 0.1232 |
[2023-11-08 20:18:28]: | epoch  33 |  2400/ 3494 batches | rec loss 0.2513 | dis loss 0.1114 |
[2023-11-08 20:18:43]: | epoch  33 |  2600/ 3494 batches | rec loss 0.2735 | dis loss 0.1974 |
[2023-11-08 20:18:57]: | epoch  33 |  2800/ 3494 batches | rec loss 0.2936 | dis loss 0.1411 |
[2023-11-08 20:19:12]: | epoch  33 |  3000/ 3494 batches | rec loss 0.2750 | dis loss 0.1919 |
[2023-11-08 20:19:28]: | epoch  33 |  3200/ 3494 batches | rec loss 0.2600 | dis loss 0.2133 |
[2023-11-08 20:19:42]: | epoch  33 |  3400/ 3494 batches | rec loss 0.1796 | dis loss 0.1180 |
[2023-11-08 20:19:50]: | end of epoch  33 | time: 264.52s |
[2023-11-08 20:19:50]: | epoch  34 |     0/ 3494 batches | rec loss 0.2302 | dis loss 0.1685 |
[2023-11-08 20:20:05]: | epoch  34 |   200/ 3494 batches | rec loss 0.2627 | dis loss 0.1677 |
[2023-11-08 20:20:20]: | epoch  34 |   400/ 3494 batches | rec loss 0.1981 | dis loss 0.2626 |
[2023-11-08 20:20:35]: | epoch  34 |   600/ 3494 batches | rec loss 0.2348 | dis loss 0.1934 |
[2023-11-08 20:20:49]: | epoch  34 |   800/ 3494 batches | rec loss 0.2877 | dis loss 0.0921 |
[2023-11-08 20:21:04]: | epoch  34 |  1000/ 3494 batches | rec loss 0.2782 | dis loss 0.1598 |
[2023-11-08 20:21:19]: | epoch  34 |  1200/ 3494 batches | rec loss 0.2135 | dis loss 0.0411 |
[2023-11-08 20:21:34]: | epoch  34 |  1400/ 3494 batches | rec loss 0.2671 | dis loss 0.1165 |
[2023-11-08 20:21:49]: | epoch  34 |  1600/ 3494 batches | rec loss 0.2643 | dis loss 0.1714 |
[2023-11-08 20:22:02]: | epoch  34 |  1800/ 3494 batches | rec loss 0.2733 | dis loss 0.1921 |
[2023-11-08 20:22:13]: | epoch  34 |  2000/ 3494 batches | rec loss 0.2272 | dis loss 0.1337 |
[2023-11-08 20:22:25]: | epoch  34 |  2200/ 3494 batches | rec loss 0.2099 | dis loss 0.1031 |
[2023-11-08 20:22:37]: | epoch  34 |  2400/ 3494 batches | rec loss 0.2576 | dis loss 0.1270 |
[2023-11-08 20:22:48]: | epoch  34 |  2600/ 3494 batches | rec loss 0.2723 | dis loss 0.1911 |
[2023-11-08 20:23:00]: | epoch  34 |  2800/ 3494 batches | rec loss 0.2848 | dis loss 0.1688 |
[2023-11-08 20:23:12]: | epoch  34 |  3000/ 3494 batches | rec loss 0.2889 | dis loss 0.2122 |
[2023-11-08 20:23:23]: | epoch  34 |  3200/ 3494 batches | rec loss 0.2500 | dis loss 0.2155 |
[2023-11-08 20:23:35]: | epoch  34 |  3400/ 3494 batches | rec loss 0.1777 | dis loss 0.1152 |
[2023-11-08 20:23:41]: | end of epoch  34 | time: 230.84s |
[2023-11-08 20:23:41]: | epoch  35 |     0/ 3494 batches | rec loss 0.2347 | dis loss 0.1749 |
[2023-11-08 20:23:53]: | epoch  35 |   200/ 3494 batches | rec loss 0.2451 | dis loss 0.1869 |
[2023-11-08 20:24:04]: | epoch  35 |   400/ 3494 batches | rec loss 0.2011 | dis loss 0.2543 |
[2023-11-08 20:24:16]: | epoch  35 |   600/ 3494 batches | rec loss 0.2287 | dis loss 0.2005 |
[2023-11-08 20:24:28]: | epoch  35 |   800/ 3494 batches | rec loss 0.2735 | dis loss 0.1051 |
[2023-11-08 20:24:39]: | epoch  35 |  1000/ 3494 batches | rec loss 0.2834 | dis loss 0.1890 |
[2023-11-08 20:24:53]: | epoch  35 |  1200/ 3494 batches | rec loss 0.2119 | dis loss 0.0315 |
[2023-11-08 20:25:08]: | epoch  35 |  1400/ 3494 batches | rec loss 0.2303 | dis loss 0.1240 |
[2023-11-08 20:25:25]: | epoch  35 |  1600/ 3494 batches | rec loss 0.2410 | dis loss 0.1602 |
[2023-11-08 20:25:42]: | epoch  35 |  1800/ 3494 batches | rec loss 0.2704 | dis loss 0.1646 |
[2023-11-08 20:26:01]: | epoch  35 |  2000/ 3494 batches | rec loss 0.2294 | dis loss 0.1376 |
[2023-11-08 20:26:17]: | epoch  35 |  2200/ 3494 batches | rec loss 0.2126 | dis loss 0.0883 |
[2023-11-08 20:26:34]: | epoch  35 |  2400/ 3494 batches | rec loss 0.2435 | dis loss 0.0895 |
[2023-11-08 20:26:55]: | epoch  35 |  2600/ 3494 batches | rec loss 0.2554 | dis loss 0.2271 |
[2023-11-08 20:27:07]: | epoch  35 |  2800/ 3494 batches | rec loss 0.3047 | dis loss 0.1547 |
[2023-11-08 20:27:19]: | epoch  35 |  3000/ 3494 batches | rec loss 0.2675 | dis loss 0.1899 |
[2023-11-08 20:27:31]: | epoch  35 |  3200/ 3494 batches | rec loss 0.2352 | dis loss 0.2042 |
[2023-11-08 20:27:43]: | epoch  35 |  3400/ 3494 batches | rec loss 0.1972 | dis loss 0.0949 |
[2023-11-08 20:27:48]: | end of epoch  35 | time: 247.55s |
[2023-11-08 20:27:49]: | epoch  36 |     0/ 3494 batches | rec loss 0.2422 | dis loss 0.1584 |
[2023-11-08 20:28:01]: | epoch  36 |   200/ 3494 batches | rec loss 0.2460 | dis loss 0.1857 |
[2023-11-08 20:28:12]: | epoch  36 |   400/ 3494 batches | rec loss 0.2004 | dis loss 0.2155 |
[2023-11-08 20:28:24]: | epoch  36 |   600/ 3494 batches | rec loss 0.2339 | dis loss 0.2034 |
[2023-11-08 20:28:36]: | epoch  36 |   800/ 3494 batches | rec loss 0.2731 | dis loss 0.0928 |
[2023-11-08 20:28:48]: | epoch  36 |  1000/ 3494 batches | rec loss 0.2957 | dis loss 0.1670 |
[2023-11-08 20:28:59]: | epoch  36 |  1200/ 3494 batches | rec loss 0.2277 | dis loss 0.0391 |
[2023-11-08 20:29:11]: | epoch  36 |  1400/ 3494 batches | rec loss 0.2257 | dis loss 0.1343 |
[2023-11-08 20:29:23]: | epoch  36 |  1600/ 3494 batches | rec loss 0.2534 | dis loss 0.1792 |
[2023-11-08 20:29:34]: | epoch  36 |  1800/ 3494 batches | rec loss 0.2662 | dis loss 0.1753 |
[2023-11-08 20:29:46]: | epoch  36 |  2000/ 3494 batches | rec loss 0.2229 | dis loss 0.1600 |
[2023-11-08 20:29:58]: | epoch  36 |  2200/ 3494 batches | rec loss 0.2105 | dis loss 0.1133 |
[2023-11-08 20:30:09]: | epoch  36 |  2400/ 3494 batches | rec loss 0.2493 | dis loss 0.1083 |
[2023-11-08 20:30:21]: | epoch  36 |  2600/ 3494 batches | rec loss 0.2619 | dis loss 0.2131 |
[2023-11-08 20:30:33]: | epoch  36 |  2800/ 3494 batches | rec loss 0.2888 | dis loss 0.1559 |
[2023-11-08 20:30:44]: | epoch  36 |  3000/ 3494 batches | rec loss 0.2879 | dis loss 0.1985 |
[2023-11-08 20:30:56]: | epoch  36 |  3200/ 3494 batches | rec loss 0.2231 | dis loss 0.2007 |
[2023-11-08 20:31:08]: | epoch  36 |  3400/ 3494 batches | rec loss 0.1735 | dis loss 0.1140 |
[2023-11-08 20:31:14]: | end of epoch  36 | time: 204.95s |
[2023-11-08 20:31:14]: | epoch  37 |     0/ 3494 batches | rec loss 0.2436 | dis loss 0.1489 |
[2023-11-08 20:31:26]: | epoch  37 |   200/ 3494 batches | rec loss 0.2320 | dis loss 0.2231 |
[2023-11-08 20:31:38]: | epoch  37 |   400/ 3494 batches | rec loss 0.2101 | dis loss 0.2220 |
[2023-11-08 20:31:49]: | epoch  37 |   600/ 3494 batches | rec loss 0.2466 | dis loss 0.1684 |
[2023-11-08 20:32:01]: | epoch  37 |   800/ 3494 batches | rec loss 0.2704 | dis loss 0.0925 |
[2023-11-08 20:32:13]: | epoch  37 |  1000/ 3494 batches | rec loss 0.2759 | dis loss 0.1475 |
[2023-11-08 20:32:24]: | epoch  37 |  1200/ 3494 batches | rec loss 0.2196 | dis loss 0.0585 |
[2023-11-08 20:32:36]: | epoch  37 |  1400/ 3494 batches | rec loss 0.2451 | dis loss 0.1020 |
[2023-11-08 20:32:48]: | epoch  37 |  1600/ 3494 batches | rec loss 0.2789 | dis loss 0.1664 |
[2023-11-08 20:32:59]: | epoch  37 |  1800/ 3494 batches | rec loss 0.2782 | dis loss 0.1839 |
[2023-11-08 20:33:11]: | epoch  37 |  2000/ 3494 batches | rec loss 0.2098 | dis loss 0.1249 |
[2023-11-08 20:33:23]: | epoch  37 |  2200/ 3494 batches | rec loss 0.2005 | dis loss 0.1176 |
[2023-11-08 20:33:34]: | epoch  37 |  2400/ 3494 batches | rec loss 0.2435 | dis loss 0.0906 |
[2023-11-08 20:33:46]: | epoch  37 |  2600/ 3494 batches | rec loss 0.2570 | dis loss 0.2068 |
[2023-11-08 20:33:59]: | epoch  37 |  2800/ 3494 batches | rec loss 0.2863 | dis loss 0.1871 |
[2023-11-08 20:34:11]: | epoch  37 |  3000/ 3494 batches | rec loss 0.2677 | dis loss 0.1919 |
[2023-11-08 20:34:23]: | epoch  37 |  3200/ 3494 batches | rec loss 0.2656 | dis loss 0.2074 |
[2023-11-08 20:34:35]: | epoch  37 |  3400/ 3494 batches | rec loss 0.1756 | dis loss 0.0969 |
[2023-11-08 20:34:41]: | end of epoch  37 | time: 207.38s |
[2023-11-08 20:34:41]: | epoch  38 |     0/ 3494 batches | rec loss 0.2407 | dis loss 0.1529 |
[2023-11-08 20:34:53]: | epoch  38 |   200/ 3494 batches | rec loss 0.2386 | dis loss 0.1733 |
[2023-11-08 20:35:05]: | epoch  38 |   400/ 3494 batches | rec loss 0.2092 | dis loss 0.2224 |
[2023-11-08 20:35:18]: | epoch  38 |   600/ 3494 batches | rec loss 0.2231 | dis loss 0.1789 |
[2023-11-08 20:35:30]: | epoch  38 |   800/ 3494 batches | rec loss 0.2899 | dis loss 0.1029 |
[2023-11-08 20:35:42]: | epoch  38 |  1000/ 3494 batches | rec loss 0.2694 | dis loss 0.1639 |
[2023-11-08 20:35:54]: | epoch  38 |  1200/ 3494 batches | rec loss 0.2114 | dis loss 0.0528 |
[2023-11-08 20:36:06]: | epoch  38 |  1400/ 3494 batches | rec loss 0.2383 | dis loss 0.1439 |
[2023-11-08 20:36:18]: | epoch  38 |  1600/ 3494 batches | rec loss 0.2447 | dis loss 0.1717 |
[2023-11-08 20:36:30]: | epoch  38 |  1800/ 3494 batches | rec loss 0.2734 | dis loss 0.1323 |
[2023-11-08 20:36:42]: | epoch  38 |  2000/ 3494 batches | rec loss 0.2278 | dis loss 0.1040 |
[2023-11-08 20:36:54]: | epoch  38 |  2200/ 3494 batches | rec loss 0.1968 | dis loss 0.1141 |
[2023-11-08 20:37:06]: | epoch  38 |  2400/ 3494 batches | rec loss 0.2413 | dis loss 0.0811 |
[2023-11-08 20:37:18]: | epoch  38 |  2600/ 3494 batches | rec loss 0.2433 | dis loss 0.2084 |
[2023-11-08 20:37:30]: | epoch  38 |  2800/ 3494 batches | rec loss 0.2996 | dis loss 0.1689 |
[2023-11-08 20:37:43]: | epoch  38 |  3000/ 3494 batches | rec loss 0.2867 | dis loss 0.2167 |
[2023-11-08 20:37:55]: | epoch  38 |  3200/ 3494 batches | rec loss 0.2527 | dis loss 0.2045 |
[2023-11-08 20:38:07]: | epoch  38 |  3400/ 3494 batches | rec loss 0.1629 | dis loss 0.0896 |
[2023-11-08 20:38:12]: | end of epoch  38 | time: 211.23s |
[2023-11-08 20:38:13]: | epoch  39 |     0/ 3494 batches | rec loss 0.2349 | dis loss 0.1612 |
[2023-11-08 20:38:25]: | epoch  39 |   200/ 3494 batches | rec loss 0.2418 | dis loss 0.1374 |
[2023-11-08 20:38:37]: | epoch  39 |   400/ 3494 batches | rec loss 0.2192 | dis loss 0.2273 |
[2023-11-08 20:38:49]: | epoch  39 |   600/ 3494 batches | rec loss 0.2272 | dis loss 0.1549 |
[2023-11-08 20:39:01]: | epoch  39 |   800/ 3494 batches | rec loss 0.2894 | dis loss 0.1078 |
[2023-11-08 20:39:12]: | epoch  39 |  1000/ 3494 batches | rec loss 0.2665 | dis loss 0.1936 |
[2023-11-08 20:39:22]: | epoch  39 |  1200/ 3494 batches | rec loss 0.2079 | dis loss 0.0323 |
[2023-11-08 20:39:35]: | epoch  39 |  1400/ 3494 batches | rec loss 0.2383 | dis loss 0.1143 |
[2023-11-08 20:39:46]: | epoch  39 |  1600/ 3494 batches | rec loss 0.2571 | dis loss 0.1864 |
[2023-11-08 20:39:58]: | epoch  39 |  1800/ 3494 batches | rec loss 0.2754 | dis loss 0.1556 |
[2023-11-08 20:40:10]: | epoch  39 |  2000/ 3494 batches | rec loss 0.2251 | dis loss 0.1275 |
[2023-11-08 20:40:22]: | epoch  39 |  2200/ 3494 batches | rec loss 0.2133 | dis loss 0.1267 |
[2023-11-08 20:40:34]: | epoch  39 |  2400/ 3494 batches | rec loss 0.2527 | dis loss 0.1064 |
[2023-11-08 20:40:46]: | epoch  39 |  2600/ 3494 batches | rec loss 0.2608 | dis loss 0.1921 |
[2023-11-08 20:40:58]: | epoch  39 |  2800/ 3494 batches | rec loss 0.2765 | dis loss 0.1893 |
[2023-11-08 20:41:10]: | epoch  39 |  3000/ 3494 batches | rec loss 0.2694 | dis loss 0.1510 |
[2023-11-08 20:41:22]: | epoch  39 |  3200/ 3494 batches | rec loss 0.2264 | dis loss 0.2013 |
[2023-11-08 20:41:34]: | epoch  39 |  3400/ 3494 batches | rec loss 0.1630 | dis loss 0.0932 |
[2023-11-08 20:41:40]: | end of epoch  39 | time: 207.11s |
[2023-11-08 20:41:40]: | epoch  40 |     0/ 3494 batches | rec loss 0.2461 | dis loss 0.1720 |
[2023-11-08 20:41:52]: | epoch  40 |   200/ 3494 batches | rec loss 0.2333 | dis loss 0.2198 |
[2023-11-08 20:42:04]: | epoch  40 |   400/ 3494 batches | rec loss 0.2132 | dis loss 0.1927 |
[2023-11-08 20:42:16]: | epoch  40 |   600/ 3494 batches | rec loss 0.2439 | dis loss 0.1635 |
[2023-11-08 20:42:28]: | epoch  40 |   800/ 3494 batches | rec loss 0.2705 | dis loss 0.1018 |
[2023-11-08 20:42:40]: | epoch  40 |  1000/ 3494 batches | rec loss 0.2657 | dis loss 0.1895 |
[2023-11-08 20:43:00]: | epoch  40 |  1200/ 3494 batches | rec loss 0.2051 | dis loss 0.0405 |
[2023-11-08 20:43:29]: | epoch  40 |  1400/ 3494 batches | rec loss 0.2368 | dis loss 0.1037 |
[2023-11-08 20:43:56]: | epoch  40 |  1600/ 3494 batches | rec loss 0.2558 | dis loss 0.1795 |
[2023-11-08 20:44:24]: | epoch  40 |  1800/ 3494 batches | rec loss 0.2740 | dis loss 0.1712 |
[2023-11-08 20:44:45]: | epoch  40 |  2000/ 3494 batches | rec loss 0.2083 | dis loss 0.1298 |
[2023-11-08 20:45:09]: | epoch  40 |  2200/ 3494 batches | rec loss 0.2139 | dis loss 0.1158 |
[2023-11-08 20:45:31]: | epoch  40 |  2400/ 3494 batches | rec loss 0.2420 | dis loss 0.0907 |
[2023-11-08 20:45:50]: | epoch  40 |  2600/ 3494 batches | rec loss 0.2765 | dis loss 0.1943 |
[2023-11-08 20:46:06]: | epoch  40 |  2800/ 3494 batches | rec loss 0.2698 | dis loss 0.1559 |
[2023-11-08 20:46:18]: | epoch  40 |  3000/ 3494 batches | rec loss 0.2776 | dis loss 0.1714 |
[2023-11-08 20:46:31]: | epoch  40 |  3200/ 3494 batches | rec loss 0.2398 | dis loss 0.2117 |
[2023-11-08 20:46:43]: | epoch  40 |  3400/ 3494 batches | rec loss 0.1796 | dis loss 0.0983 |
[2023-11-08 20:46:49]: | end of epoch  40 | time: 309.53s |
[2023-11-08 20:46:50]: | epoch  41 |     0/ 3494 batches | rec loss 0.2342 | dis loss 0.1425 |
[2023-11-08 20:47:02]: | epoch  41 |   200/ 3494 batches | rec loss 0.2267 | dis loss 0.1373 |
[2023-11-08 20:47:15]: | epoch  41 |   400/ 3494 batches | rec loss 0.2061 | dis loss 0.2122 |
[2023-11-08 20:47:27]: | epoch  41 |   600/ 3494 batches | rec loss 0.2379 | dis loss 0.2032 |
[2023-11-08 20:47:40]: | epoch  41 |   800/ 3494 batches | rec loss 0.2850 | dis loss 0.1048 |
[2023-11-08 20:47:52]: | epoch  41 |  1000/ 3494 batches | rec loss 0.2602 | dis loss 0.1696 |
[2023-11-08 20:48:05]: | epoch  41 |  1200/ 3494 batches | rec loss 0.2223 | dis loss 0.0562 |
[2023-11-08 20:48:18]: | epoch  41 |  1400/ 3494 batches | rec loss 0.2550 | dis loss 0.1098 |
[2023-11-08 20:48:32]: | epoch  41 |  1600/ 3494 batches | rec loss 0.2532 | dis loss 0.1794 |
[2023-11-08 20:48:44]: | epoch  41 |  1800/ 3494 batches | rec loss 0.2508 | dis loss 0.1661 |
[2023-11-08 20:48:57]: | epoch  41 |  2000/ 3494 batches | rec loss 0.2214 | dis loss 0.1548 |
[2023-11-08 20:49:09]: | epoch  41 |  2200/ 3494 batches | rec loss 0.2059 | dis loss 0.1110 |
[2023-11-08 20:49:22]: | epoch  41 |  2400/ 3494 batches | rec loss 0.2475 | dis loss 0.0811 |
[2023-11-08 20:49:34]: | epoch  41 |  2600/ 3494 batches | rec loss 0.2578 | dis loss 0.1946 |
[2023-11-08 20:49:47]: | epoch  41 |  2800/ 3494 batches | rec loss 0.2632 | dis loss 0.1619 |
[2023-11-08 20:50:00]: | epoch  41 |  3000/ 3494 batches | rec loss 0.2714 | dis loss 0.2033 |
[2023-11-08 20:50:12]: | epoch  41 |  3200/ 3494 batches | rec loss 0.2372 | dis loss 0.2164 |
[2023-11-08 20:50:25]: | epoch  41 |  3400/ 3494 batches | rec loss 0.1791 | dis loss 0.0874 |
[2023-11-08 20:50:32]: | end of epoch  41 | time: 222.15s |
[2023-11-08 20:50:32]: | epoch  42 |     0/ 3494 batches | rec loss 0.2375 | dis loss 0.1463 |
[2023-11-08 20:50:45]: | epoch  42 |   200/ 3494 batches | rec loss 0.2308 | dis loss 0.1643 |
[2023-11-08 20:50:57]: | epoch  42 |   400/ 3494 batches | rec loss 0.2101 | dis loss 0.1918 |
[2023-11-08 20:51:10]: | epoch  42 |   600/ 3494 batches | rec loss 0.2195 | dis loss 0.1802 |
[2023-11-08 20:51:22]: | epoch  42 |   800/ 3494 batches | rec loss 0.2950 | dis loss 0.1086 |
[2023-11-08 20:51:34]: | epoch  42 |  1000/ 3494 batches | rec loss 0.2615 | dis loss 0.1522 |
[2023-11-08 20:51:46]: | epoch  42 |  1200/ 3494 batches | rec loss 0.1958 | dis loss 0.0529 |
[2023-11-08 20:51:58]: | epoch  42 |  1400/ 3494 batches | rec loss 0.2384 | dis loss 0.0812 |
[2023-11-08 20:52:09]: | epoch  42 |  1600/ 3494 batches | rec loss 0.2665 | dis loss 0.1745 |
[2023-11-08 20:52:21]: | epoch  42 |  1800/ 3494 batches | rec loss 0.2536 | dis loss 0.1796 |
[2023-11-08 20:52:33]: | epoch  42 |  2000/ 3494 batches | rec loss 0.2023 | dis loss 0.1349 |
[2023-11-08 20:52:45]: | epoch  42 |  2200/ 3494 batches | rec loss 0.2154 | dis loss 0.1146 |
[2023-11-08 20:52:57]: | epoch  42 |  2400/ 3494 batches | rec loss 0.2344 | dis loss 0.0763 |
[2023-11-08 20:53:08]: | epoch  42 |  2600/ 3494 batches | rec loss 0.2488 | dis loss 0.2067 |
[2023-11-08 20:53:20]: | epoch  42 |  2800/ 3494 batches | rec loss 0.2686 | dis loss 0.1657 |
[2023-11-08 20:53:32]: | epoch  42 |  3000/ 3494 batches | rec loss 0.2763 | dis loss 0.1787 |
[2023-11-08 20:53:44]: | epoch  42 |  3200/ 3494 batches | rec loss 0.2314 | dis loss 0.2097 |
[2023-11-08 20:53:55]: | epoch  42 |  3400/ 3494 batches | rec loss 0.1959 | dis loss 0.0834 |
[2023-11-08 20:54:01]: | end of epoch  42 | time: 208.88s |
[2023-11-08 20:54:01]: | epoch  43 |     0/ 3494 batches | rec loss 0.2237 | dis loss 0.1511 |
[2023-11-08 20:54:13]: | epoch  43 |   200/ 3494 batches | rec loss 0.2419 | dis loss 0.1209 |
[2023-11-08 20:54:25]: | epoch  43 |   400/ 3494 batches | rec loss 0.2118 | dis loss 0.1977 |
[2023-11-08 20:54:37]: | epoch  43 |   600/ 3494 batches | rec loss 0.2277 | dis loss 0.1713 |
[2023-11-08 20:54:48]: | epoch  43 |   800/ 3494 batches | rec loss 0.2749 | dis loss 0.0852 |
[2023-11-08 20:55:00]: | epoch  43 |  1000/ 3494 batches | rec loss 0.2888 | dis loss 0.1840 |
[2023-11-08 20:55:12]: | epoch  43 |  1200/ 3494 batches | rec loss 0.1991 | dis loss 0.0498 |
[2023-11-08 20:55:23]: | epoch  43 |  1400/ 3494 batches | rec loss 0.2524 | dis loss 0.1252 |
[2023-11-08 20:55:35]: | epoch  43 |  1600/ 3494 batches | rec loss 0.2429 | dis loss 0.1740 |
[2023-11-08 20:55:47]: | epoch  43 |  1800/ 3494 batches | rec loss 0.2518 | dis loss 0.1944 |
[2023-11-08 20:55:59]: | epoch  43 |  2000/ 3494 batches | rec loss 0.2221 | dis loss 0.1378 |
[2023-11-08 20:56:11]: | epoch  43 |  2200/ 3494 batches | rec loss 0.2111 | dis loss 0.0981 |
[2023-11-08 20:56:23]: | epoch  43 |  2400/ 3494 batches | rec loss 0.2389 | dis loss 0.0945 |
[2023-11-08 20:56:35]: | epoch  43 |  2600/ 3494 batches | rec loss 0.2489 | dis loss 0.1985 |
[2023-11-08 20:56:47]: | epoch  43 |  2800/ 3494 batches | rec loss 0.2703 | dis loss 0.1810 |
[2023-11-08 20:57:00]: | epoch  43 |  3000/ 3494 batches | rec loss 0.2715 | dis loss 0.1619 |
[2023-11-08 20:57:11]: | epoch  43 |  3200/ 3494 batches | rec loss 0.2300 | dis loss 0.2061 |
[2023-11-08 20:57:23]: | epoch  43 |  3400/ 3494 batches | rec loss 0.1754 | dis loss 0.0993 |
[2023-11-08 20:57:29]: | end of epoch  43 | time: 207.74s |
[2023-11-08 20:57:29]: | epoch  44 |     0/ 3494 batches | rec loss 0.2119 | dis loss 0.1551 |
[2023-11-08 20:57:41]: | epoch  44 |   200/ 3494 batches | rec loss 0.2283 | dis loss 0.1949 |
[2023-11-08 20:57:52]: | epoch  44 |   400/ 3494 batches | rec loss 0.2085 | dis loss 0.1732 |
[2023-11-08 20:58:04]: | epoch  44 |   600/ 3494 batches | rec loss 0.2166 | dis loss 0.1752 |
[2023-11-08 20:58:16]: | epoch  44 |   800/ 3494 batches | rec loss 0.2730 | dis loss 0.0976 |
[2023-11-08 20:58:28]: | epoch  44 |  1000/ 3494 batches | rec loss 0.2704 | dis loss 0.1455 |
[2023-11-08 20:58:40]: | epoch  44 |  1200/ 3494 batches | rec loss 0.1934 | dis loss 0.0507 |
[2023-11-08 20:58:51]: | epoch  44 |  1400/ 3494 batches | rec loss 0.2112 | dis loss 0.1097 |
[2023-11-08 20:59:03]: | epoch  44 |  1600/ 3494 batches | rec loss 0.2522 | dis loss 0.1904 |
[2023-11-08 20:59:15]: | epoch  44 |  1800/ 3494 batches | rec loss 0.2709 | dis loss 0.1517 |
[2023-11-08 20:59:27]: | epoch  44 |  2000/ 3494 batches | rec loss 0.2195 | dis loss 0.1324 |
[2023-11-08 20:59:39]: | epoch  44 |  2200/ 3494 batches | rec loss 0.1908 | dis loss 0.0937 |
[2023-11-08 20:59:51]: | epoch  44 |  2400/ 3494 batches | rec loss 0.2365 | dis loss 0.0711 |
[2023-11-08 21:00:03]: | epoch  44 |  2600/ 3494 batches | rec loss 0.2477 | dis loss 0.1928 |
[2023-11-08 21:00:14]: | epoch  44 |  2800/ 3494 batches | rec loss 0.2660 | dis loss 0.1580 |
[2023-11-08 21:00:26]: | epoch  44 |  3000/ 3494 batches | rec loss 0.2451 | dis loss 0.2093 |
[2023-11-08 21:00:38]: | epoch  44 |  3200/ 3494 batches | rec loss 0.2371 | dis loss 0.1886 |
[2023-11-08 21:00:49]: | epoch  44 |  3400/ 3494 batches | rec loss 0.1742 | dis loss 0.1020 |
[2023-11-08 21:00:55]: | end of epoch  44 | time: 205.90s |
[2023-11-08 21:00:55]: | epoch  45 |     0/ 3494 batches | rec loss 0.2247 | dis loss 0.1684 |
[2023-11-08 21:01:07]: | epoch  45 |   200/ 3494 batches | rec loss 0.2407 | dis loss 0.1512 |
[2023-11-08 21:01:19]: | epoch  45 |   400/ 3494 batches | rec loss 0.1937 | dis loss 0.1828 |
[2023-11-08 21:01:30]: | epoch  45 |   600/ 3494 batches | rec loss 0.2445 | dis loss 0.1709 |
